"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1415",2075,"VolleyStars.T.",13,"Lauerova",NA,NA,NA,-1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA
"Women","1415",2075,"VolleyStars.T.",15,"Speer",5,5,2,2,11,2,1,NA,NA,NA,NA,8,1,NA,3,38,1
"Women","1415",2077,"VC.Wiesbaden.1",2,"Mach",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",4,"Großer",NA,NA,NA,NA,NA,NA,NA,2,NA,100,NA,2,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",5,"Muijlwijk ",NA,9,3,5,10,3,NA,NA,NA,NA,NA,25,NA,1,7,28,2
"Women","1415",2077,"VC.Wiesbaden.1",6,"Schäperklaus ",NA,7,3,4,7,2,1,NA,NA,NA,NA,8,NA,1,5,62,1
"Women","1415",2077,"VC.Wiesbaden.1",7,"Vilponen ",NA,9,6,3,10,1,1,19,3,32,21,22,NA,2,7,32,1
"Women","1415",2077,"VC.Wiesbaden.1",8,"Osterloh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",10,"Alanko ",NA,1,1,-2,20,3,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-1,NA,NA,NA,17,1,59,53,NA,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",NA,15,8,7,15,NA,1,12,2,25,25,30,1,5,14,47,NA
"Women","1415",2077,"VC.Wiesbaden.1",14,"Halbichova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2077,"VC.Wiesbaden.1",15,"Pettke ",NA,14,10,10,10,2,NA,1,NA,NA,NA,16,2,NA,10,62,4
"Women","1415",2077,"VC.Wiesbaden.1",17,"Steinemann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2079,"SC.Potsdam",1,"Carraro",6,3,3,3,9,NA,1,NA,NA,NA,NA,2,NA,NA,1,50,1
"Women","1415",2079,"SC.Potsdam",2,"Radzuweit",6,10,5,5,20,3,3,NA,NA,NA,NA,10,1,1,5,50,2
"Women","1415",2079,"SC.Potsdam",3,"Rühl",NA,NA,NA,NA,NA,NA,NA,10,NA,70,40,NA,NA,NA,NA,NA,NA
"Women","1415",2079,"SC.Potsdam",4,"Kvapilová",5,19,8,5,16,2,NA,17,4,41,35,46,3,5,19,41,NA
"Women","1415",2079,"SC.Potsdam",5,"Klamke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2079,"SC.Potsdam",9,"Gründing",6,5,2,3,17,NA,1,1,1,NA,NA,10,1,NA,4,40,NA
"Women","1415",2079,"SC.Potsdam",10,"Engel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2079,"SC.Potsdam",12,"Radosova",5,5,2,-3,10,1,NA,19,5,42,26,11,2,NA,3,27,2
"Women","1415",2079,"SC.Potsdam",16,"Sainz",5,16,9,7,16,2,2,20,3,65,45,35,4,NA,11,31,3
"Women","1415",2079,"SC.Potsdam",17,"Montano",NA,2,1,-3,6,1,NA,NA,NA,NA,NA,7,1,3,2,29,NA
"Women","1415",2080,"Rote.Raben.V.",2,"Fabrino Ramos",6,NA,NA,-2,7,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2080,"Rote.Raben.V.",3,"Lazic",5,5,1,NA,5,NA,NA,14,3,36,14,19,2,NA,5,26,NA
"Women","1415",2080,"Rote.Raben.V.",4,"Sajdova",6,5,2,NA,9,NA,NA,NA,NA,NA,NA,10,2,3,3,30,2
"Women","1415",2080,"Rote.Raben.V.",5,"Oosterveld",6,1,NA,-4,2,1,NA,12,1,75,50,7,NA,3,1,14,NA
"Women","1415",2080,"Rote.Raben.V.",6,"Stöhr",6,5,1,3,8,1,NA,NA,NA,NA,NA,6,NA,1,1,17,4
"Women","1415",2080,"Rote.Raben.V.",9,"Dobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2080,"Rote.Raben.V.",11,"Mesa Luaces",5,5,NA,2,6,NA,NA,NA,NA,NA,NA,18,1,2,5,28,NA
"Women","1415",2080,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-3,NA,NA,NA,18,3,56,44,NA,NA,NA,NA,NA,NA
"Women","1415",2080,"Rote.Raben.V.",14,"Stigrot",5,10,1,-3,8,NA,1,26,7,54,19,22,4,2,8,36,1
"Women","1415",2080,"Rote.Raben.V.",15,"Elwassimy",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2081,"USC.Münster.1",2,"Kemmsies",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2081,"USC.Münster.1",4,"von Piekartz ",6,3,2,NA,17,NA,1,NA,NA,NA,NA,7,2,1,2,29,NA
"Women","1415",2081,"USC.Münster.1",6,"Fuchs",NA,3,3,-4,6,NA,1,7,2,57,29,11,3,2,2,18,NA
"Women","1415",2081,"USC.Münster.1",7,"Petrausch ",6,12,6,2,13,NA,3,6,1,17,NA,27,7,2,9,33,NA
"Women","1415",2081,"USC.Münster.1",10,"Benson ",6,18,8,11,17,1,1,NA,NA,NA,NA,41,2,4,14,34,3
"Women","1415",2081,"USC.Münster.1",12,"Silge",NA,5,1,3,2,1,NA,NA,NA,NA,NA,6,NA,1,4,67,1
"Women","1415",2081,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-4,NA,NA,NA,28,4,54,46,NA,NA,NA,NA,NA,NA
"Women","1415",2081,"USC.Münster.1",16,"Schaefer ",5,12,6,NA,11,4,2,4,2,25,25,33,4,2,8,24,2
"Women","1415",2081,"USC.Münster.1",17,"Bathen ",5,12,6,-4,19,1,2,54,10,61,35,27,1,4,9,33,1
"Women","1415",2081,"USC.Münster.1",18,"Schwertmann ",NA,8,2,5,12,1,2,NA,NA,NA,NA,10,NA,2,6,60,NA
"Women","1415",2082,"Schweriner.SC.1",1,"Souza Ziegler",6,13,7,6,16,4,3,18,NA,89,50,21,2,1,10,48,NA
"Women","1415",2082,"Schweriner.SC.1",3,"Belien ",7,20,5,18,18,NA,2,NA,NA,NA,NA,19,1,1,14,74,4
"Women","1415",2082,"Schweriner.SC.1",5,"Slöetjes ",6,18,8,15,9,1,1,1,NA,NA,NA,25,1,1,16,64,1
"Women","1415",2082,"Schweriner.SC.1",6,"Geerties ",5,10,5,3,16,2,NA,16,NA,69,50,30,4,1,10,33,NA
"Women","1415",2082,"Schweriner.SC.1",7,"Imoudu",NA,NA,NA,-1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2082,"Schweriner.SC.1",8,"Poll",NA,NA,NA,-1,NA,NA,NA,3,NA,67,67,4,1,NA,NA,NA,NA
"Women","1415",2082,"Schweriner.SC.1",10,"Nenova ",6,7,6,6,17,1,1,NA,NA,NA,NA,4,NA,NA,4,100,2
"Women","1415",2082,"Schweriner.SC.1",11,"Aulenbrock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2082,"Schweriner.SC.1",12,"Brandt ",6,9,5,8,14,NA,1,NA,NA,NA,NA,9,1,NA,4,44,4
"Women","1415",2082,"Schweriner.SC.1",13,"Völker",NA,NA,NA,-6,NA,NA,NA,24,6,46,21,NA,NA,NA,NA,NA,NA
"Women","1415",2082,"Schweriner.SC.1",14,"Weihenmaier ",6,3,1,1,2,NA,NA,6,NA,67,50,9,2,NA,2,22,1
"Women","1415",2082,"Schweriner.SC.1",17,"Hippe",NA,NA,NA,-1,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA
"Women","1415",2082,"Schweriner.SC.1",18,"Golla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2083,"Allianz.MTV.S..1",1,"Wlk",NA,4,1,4,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,67,NA
"Women","1415",2083,"Allianz.MTV.S..1",2,"Hindriksen ",7,4,4,2,17,2,2,NA,NA,NA,NA,3,NA,NA,2,67,NA
"Women","1415",2083,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,11,7,6,10,2,NA,1,NA,NA,NA,15,2,1,6,40,5
"Women","1415",2083,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2083,"Allianz.MTV.S..1",5,"Renkema ",5,19,8,7,18,NA,1,18,5,39,28,36,3,4,18,50,NA
"Women","1415",2083,"Allianz.MTV.S..1",7,"Sandor ",5,15,6,5,18,1,NA,33,4,61,39,34,4,1,14,41,1
"Women","1415",2083,"Allianz.MTV.S..1",10,"Meyers ",6,16,5,7,10,4,NA,NA,NA,NA,NA,32,1,4,14,44,2
"Women","1415",2083,"Allianz.MTV.S..1",11,"Miyashiro",NA,NA,NA,-3,NA,NA,NA,22,3,36,18,NA,NA,NA,NA,NA,NA
"Women","1415",2083,"Allianz.MTV.S..1",12,"Papafotiou",6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2083,"Allianz.MTV.S..1",15,"Lindow ",NA,2,1,-1,7,2,NA,1,NA,100,NA,6,1,NA,2,33,NA
"Women","1415",2083,"Allianz.MTV.S..1",16,"Jovy-Heuser",6,5,2,4,14,1,1,NA,NA,NA,NA,2,NA,NA,2,100,2
"Women","1415",2084,"Köpenicker.SC.B.",2,"Bognar Kristina",6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2084,"Köpenicker.SC.B.",3,"Radzuweit Saskia",5,3,NA,-7,6,1,NA,29,5,41,14,11,1,3,3,27,NA
"Women","1415",2084,"Köpenicker.SC.B.",5,"Carlson Kindra",5,13,4,5,11,2,2,NA,NA,NA,NA,29,5,1,10,34,1
"Women","1415",2084,"Köpenicker.SC.B.",6,"Kotzan Lisa-Sophie",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2084,"Köpenicker.SC.B.",7,"Göpner Jessica",NA,NA,NA,-4,NA,NA,NA,24,4,42,21,NA,NA,NA,NA,NA,NA
"Women","1415",2084,"Köpenicker.SC.B.",8,"Knauf Ann-Marie",6,3,3,3,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2084,"Köpenicker.SC.B.",11,"Wilson Erica",6,9,4,5,7,1,1,NA,NA,NA,NA,14,2,1,5,36,3
"Women","1415",2084,"Köpenicker.SC.B.",12,"Barfield Lauren",6,6,2,5,10,NA,1,NA,NA,NA,NA,9,NA,1,3,33,2
"Women","1415",2084,"Köpenicker.SC.B.",15,"Schubert Sophie",NA,1,NA,NA,2,1,NA,3,NA,33,33,2,NA,NA,1,50,NA
"Women","1415",2084,"Köpenicker.SC.B.",17,"Utz Stephanie",5,4,2,1,9,NA,NA,10,1,40,20,25,1,1,3,12,1
"Women","1415",2085,"VolleyStars.T.",3,"Mishonova",5,4,2,-5,9,1,1,20,5,30,10,18,2,1,3,17,NA
"Women","1415",2085,"VolleyStars.T.",4,"Mertens",5,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2085,"VolleyStars.T.",6,"Zuleta Garcia",6,6,4,5,8,1,NA,NA,NA,NA,NA,6,NA,NA,3,50,3
"Women","1415",2085,"VolleyStars.T.",7,"Jelinkova",5,1,1,1,4,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2085,"VolleyStars.T.",8,"Gschwendtner",NA,NA,NA,-5,NA,NA,NA,34,5,59,21,NA,NA,NA,NA,NA,NA
"Women","1415",2085,"VolleyStars.T.",10,"Nemcova",6,11,4,3,9,1,NA,NA,NA,NA,NA,24,3,4,8,33,3
"Women","1415",2085,"VolleyStars.T.",11,"Steger",5,11,3,2,12,1,1,9,2,22,11,27,4,2,10,37,NA
"Women","1415",2085,"VolleyStars.T.",13,"Lauerova",NA,NA,NA,-2,3,NA,NA,2,NA,50,50,7,NA,2,NA,NA,NA
"Women","1415",2085,"VolleyStars.T.",15,"Speer",6,5,1,4,8,NA,NA,NA,NA,NA,NA,7,NA,1,3,43,2
"Women","1415",2086,"VT.Aurubis.H.",1,"Olgard",6,9,5,6,14,2,NA,NA,NA,NA,NA,21,NA,1,6,29,3
"Women","1415",2086,"VT.Aurubis.H.",2,"Munoz",6,7,4,NA,9,2,NA,NA,NA,NA,NA,23,3,2,5,22,2
"Women","1415",2086,"VT.Aurubis.H.",3,"Charuk",6,16,8,12,14,2,4,NA,NA,NA,NA,17,2,NA,6,35,6
"Women","1415",2086,"VT.Aurubis.H.",4,"Hoja",5,14,7,-4,12,1,2,43,9,49,26,34,6,2,12,35,NA
"Women","1415",2086,"VT.Aurubis.H.",8,"Lundquist",6,2,1,2,18,NA,1,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2086,"VT.Aurubis.H.",9,"Kettenbach",NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2086,"VT.Aurubis.H.",10,"Shaw",5,12,5,-1,10,NA,1,20,1,60,30,37,4,8,10,27,1
"Women","1415",2086,"VT.Aurubis.H.",11,"Koljonen",NA,NA,NA,-3,NA,NA,NA,21,3,48,19,NA,NA,NA,NA,NA,NA
"Women","1415",2086,"VT.Aurubis.H.",12,"Sarac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2086,"VT.Aurubis.H.",13,"Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2088,"Ladies.in.Black.A..1",1,"Crkonova ",NA,5,4,2,11,1,1,NA,NA,NA,NA,9,1,1,2,22,2
"Women","1415",2088,"Ladies.in.Black.A..1",2,"Burazer ",5,19,8,8,13,5,1,NA,NA,NA,NA,36,4,2,17,47,1
"Women","1415",2088,"Ladies.in.Black.A..1",5,"Svobodnikova ",6,6,2,1,8,3,NA,NA,NA,NA,NA,10,NA,2,3,30,3
"Women","1415",2088,"Ladies.in.Black.A..1",8,"Grozer",NA,NA,NA,-1,1,NA,NA,2,1,50,50,NA,NA,NA,NA,NA,NA
"Women","1415",2088,"Ladies.in.Black.A..1",9,"Stankova",NA,1,NA,-1,3,NA,NA,NA,NA,NA,NA,5,1,1,1,20,NA
"Women","1415",2088,"Ladies.in.Black.A..1",11,"Košova",6,9,3,8,6,1,NA,1,NA,NA,NA,13,NA,NA,8,62,1
"Women","1415",2088,"Ladies.in.Black.A..1",12,"Pucarevic ",5,NA,NA,-3,14,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Women","1415",2088,"Ladies.in.Black.A..1",13,"Bednarova ",5,14,7,-2,24,3,2,48,8,42,19,29,2,3,9,31,3
"Women","1415",2088,"Ladies.in.Black.A..1",14,"Valachova",NA,NA,NA,-5,NA,NA,NA,25,5,52,16,NA,NA,NA,NA,NA,NA
"Women","1415",2088,"Ladies.in.Black.A..1",15,"Ponte",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2088,"Ladies.in.Black.A..1",16,"Markovic ",5,16,8,4,14,2,2,14,3,43,14,28,5,2,11,39,3
"Women","1415",2089,"Dresdner.SC",1,"Kreklow",6,4,4,3,13,1,2,NA,NA,NA,NA,3,NA,NA,2,67,NA
"Women","1415",2089,"Dresdner.SC",3,"Mikhailenko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",7,"Dijkema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",8,"Lippmann",6,15,7,11,22,1,3,NA,NA,NA,NA,27,1,2,11,41,1
"Women","1415",2089,"Dresdner.SC",9,"Schoot",NA,NA,NA,NA,NA,NA,NA,5,NA,20,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",10,"Jackson",7,12,9,12,9,NA,1,NA,NA,NA,NA,6,NA,NA,5,83,6
"Women","1415",2089,"Dresdner.SC",12,"Langgemach",NA,1,1,-2,10,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1
"Women","1415",2089,"Dresdner.SC",13,"Izquierdo-Mocasqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",14,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",15,"Bartsch",6,19,11,16,14,NA,2,9,NA,67,44,23,2,1,14,61,3
"Women","1415",2089,"Dresdner.SC",17,"Kuhn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2089,"Dresdner.SC",18,"Marcelle",5,7,5,1,6,1,NA,23,1,30,9,22,3,1,6,27,1
"Women","1415",2091,"USC.Münster.1",2,"Kemmsies",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2091,"USC.Münster.1",4,"von Piekartz ",5,7,5,5,12,2,3,NA,NA,NA,NA,6,NA,NA,3,50,1
"Women","1415",2091,"USC.Münster.1",6,"Fuchs",5,4,1,-3,7,3,NA,5,2,NA,NA,11,1,1,4,36,NA
"Women","1415",2091,"USC.Münster.1",7,"Petrausch ",6,10,5,3,13,1,1,5,NA,NA,NA,22,3,3,7,32,2
"Women","1415",2091,"USC.Münster.1",10,"Benson",NA,5,2,4,2,NA,NA,NA,NA,NA,NA,5,NA,1,3,60,2
"Women","1415",2091,"USC.Münster.1",12,"Silge ",5,6,4,-1,12,5,NA,NA,NA,NA,NA,17,2,NA,5,29,1
"Women","1415",2091,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-4,NA,NA,NA,29,4,55,38,NA,NA,NA,NA,NA,NA
"Women","1415",2091,"USC.Münster.1",16,"Schaefer ",5,9,6,1,9,1,NA,1,NA,NA,NA,24,7,NA,8,33,1
"Women","1415",2091,"USC.Münster.1",17,"Bathen ",5,12,6,5,20,1,3,29,2,55,38,21,3,1,8,38,1
"Women","1415",2091,"USC.Münster.1",18,"Schwertmann ",6,9,5,6,17,2,2,NA,NA,NA,NA,14,NA,1,5,36,2
"Women","1415",2092,"VC.Wiesbaden.1",4,"Großer",5,3,1,-4,7,1,NA,16,1,31,19,26,3,2,3,12,NA
"Women","1415",2092,"VC.Wiesbaden.1",5,"Muijlwijk ",5,17,10,6,14,3,1,NA,NA,NA,NA,49,5,3,15,31,1
"Women","1415",2092,"VC.Wiesbaden.1",6,"Schäperklaus ",6,5,3,-1,7,2,1,1,NA,NA,NA,13,1,3,2,15,2
"Women","1415",2092,"VC.Wiesbaden.1",7,"Vilponen ",5,6,2,-4,4,NA,NA,15,4,13,7,24,4,2,5,21,1
"Women","1415",2092,"VC.Wiesbaden.1",8,"Osterloh",6,5,4,4,8,NA,1,NA,NA,NA,NA,6,NA,1,1,17,3
"Women","1415",2092,"VC.Wiesbaden.1",10,"Alanko",6,2,1,1,22,1,1,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2092,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-4,NA,NA,NA,31,4,48,29,NA,NA,NA,NA,NA,NA
"Women","1415",2092,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",6,13,4,8,12,NA,NA,24,1,33,17,25,2,2,8,32,5
"Women","1415",2092,"VC.Wiesbaden.1",14,"Halbichova ",3,1,1,NA,4,1,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2092,"VC.Wiesbaden.1",15,"Pettke ",6,10,3,8,10,NA,NA,NA,NA,NA,NA,14,2,NA,8,57,2
"Women","1415",2092,"VC.Wiesbaden.1",17,"Steinemann",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2093,"Allianz.MTV.S..1",1,"Wlk Jelena",NA,2,2,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2093,"Allianz.MTV.S..1",2,"Hindriksen Mareike",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2093,"Allianz.MTV.S..1",3,"Tomazela Pissinato Mich ",7,12,8,11,11,1,2,NA,NA,NA,NA,9,NA,NA,6,67,4
"Women","1415",2093,"Allianz.MTV.S..1",4,"Malevic Martina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2093,"Allianz.MTV.S..1",5,"Renkema Kim ",5,11,4,2,18,1,1,39,2,49,28,23,4,2,10,43,NA
"Women","1415",2093,"Allianz.MTV.S..1",7,"Sandor Renata ",6,13,9,7,11,NA,NA,15,1,47,7,30,1,4,10,33,3
"Women","1415",2093,"Allianz.MTV.S..1",8,"Harms Katherine ",6,22,6,15,12,2,2,NA,NA,NA,NA,29,2,3,16,55,4
"Women","1415",2093,"Allianz.MTV.S..1",10,"Meyers Heather",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,25,NA
"Women","1415",2093,"Allianz.MTV.S..1",11,"Miyashiro Tamari",NA,NA,NA,-1,NA,NA,NA,20,1,55,35,NA,NA,NA,NA,NA,NA
"Women","1415",2093,"Allianz.MTV.S..1",12,"Papafotiou Athina ",6,2,1,-1,20,3,1,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2093,"Allianz.MTV.S..1",15,"Lindow Nichole ",6,13,6,10,12,2,1,NA,NA,NA,NA,14,NA,1,9,64,3
"Women","1415",2093,"Allianz.MTV.S..1",16,"Jovy-Heuser Alessandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2094,"SC.Potsdam",1,"Carraro",6,4,1,2,10,1,NA,NA,NA,NA,NA,6,NA,1,2,33,2
"Women","1415",2094,"SC.Potsdam",2,"Radzuweit",6,8,6,5,16,3,NA,NA,NA,NA,NA,12,NA,NA,6,50,2
"Women","1415",2094,"SC.Potsdam",3,"Rühl",NA,NA,NA,-2,NA,NA,NA,14,2,57,21,NA,NA,NA,NA,NA,NA
"Women","1415",2094,"SC.Potsdam",4,"Kvapilová",6,21,10,10,19,2,3,NA,NA,NA,NA,39,7,2,15,38,3
"Women","1415",2094,"SC.Potsdam",5,"Klamke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2094,"SC.Potsdam",7,"Cutuk",NA,2,1,2,3,NA,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2094,"SC.Potsdam",9,"Gründing",6,9,5,4,13,NA,1,NA,NA,NA,NA,16,NA,5,6,38,2
"Women","1415",2094,"SC.Potsdam",10,"Engel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2094,"SC.Potsdam",11,"Dreblow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2094,"SC.Potsdam",12,"Radosova",5,14,6,1,22,1,2,48,8,44,23,24,3,1,12,50,NA
"Women","1415",2094,"SC.Potsdam",16,"Sainz",6,14,6,5,14,2,NA,10,NA,90,40,34,6,1,11,32,3
"Women","1415",2094,"SC.Potsdam",17,"Montano",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2095,"Rote.Raben.V.",2,"Fabrino Ramos",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2095,"Rote.Raben.V.",3,"Lazic",5,7,4,1,10,1,2,10,4,20,10,14,NA,1,3,21,2
"Women","1415",2095,"Rote.Raben.V.",4,"Sajdova",5,8,3,3,15,1,1,NA,NA,NA,NA,19,1,3,6,32,1
"Women","1415",2095,"Rote.Raben.V.",5,"Oosterveld",5,8,5,4,12,1,1,11,1,27,27,17,1,1,6,35,1
"Women","1415",2095,"Rote.Raben.V.",6,"Stöhr",6,6,1,2,15,4,NA,NA,NA,NA,NA,5,NA,NA,3,60,3
"Women","1415",2095,"Rote.Raben.V.",9,"Dobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2095,"Rote.Raben.V.",11,"Mesa Luaces",5,18,9,4,17,2,3,2,1,NA,NA,42,5,6,13,31,2
"Women","1415",2095,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-2,NA,NA,NA,29,2,45,24,NA,NA,NA,NA,NA,NA
"Women","1415",2095,"Rote.Raben.V.",14,"Stigrot",6,25,13,11,15,1,1,31,6,45,3,37,2,5,20,54,4
"Women","1415",2095,"Rote.Raben.V.",15,"Elwassimy",5,4,4,3,20,1,3,NA,NA,NA,NA,2,NA,NA,NA,NA,1
"Women","1415",2096,"VT.Aurubis.H.",1,"Olgard Alexis",5,6,1,3,11,1,NA,1,NA,NA,NA,14,1,1,5,36,1
"Women","1415",2096,"VT.Aurubis.H.",2,"Munoz Kylin",5,12,1,6,10,3,NA,NA,NA,NA,NA,33,3,NA,12,36,NA
"Women","1415",2096,"VT.Aurubis.H.",3,"Charuk Lucille",6,13,5,11,8,2,NA,NA,NA,NA,NA,21,NA,NA,11,52,2
"Women","1415",2096,"VT.Aurubis.H.",4,"Hoja Anna",NA,NA,NA,NA,NA,NA,NA,8,NA,75,50,1,NA,NA,NA,NA,NA
"Women","1415",2096,"VT.Aurubis.H.",7,"Braack Nina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2096,"VT.Aurubis.H.",8,"Lundquist Jennifer",6,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2096,"VT.Aurubis.H.",9,"Kettenbach Veronika",6,1,NA,1,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"Women","1415",2096,"VT.Aurubis.H.",10,"Shaw Sara",5,7,3,-2,13,NA,3,32,3,50,25,16,2,4,4,25,NA
"Women","1415",2096,"VT.Aurubis.H.",11,"Koljonen Saana",NA,NA,NA,-1,NA,NA,NA,24,1,54,42,NA,NA,NA,NA,NA,NA
"Women","1415",2096,"VT.Aurubis.H.",12,"Sarac Anisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
